timestamp_utc,gpu_index,gpu_name,memory_used_mib,memory_total_mib,utilization_gpu_percent,temperature_c,power_draw_w
2026-09-15T12:42:31.419433Z,4,NVIDIA L20Z,67584,81559,0,33,124.09
2026-09-15T12:42:31.419433Z,5,NVIDIA L20Z,67710,81559,0,38,125.97
2026-09-15T12:42:31.419433Z,6,NVIDIA L20Z,71640,81559,59,46,309.66
2026-09-15T12:42:31.419433Z,7,NVIDIA L20Z,71000,81559,41,47,267.66
2026-09-15T12:42:36.678620Z,0,NVIDIA L20Z,27822,81559,7,34,122.30
2026-09-15T12:42:36.678620Z,1,NVIDIA L20Z,27822,81559,6,32,121.22
2026-09-15T12:42:36.678620Z,2,NVIDIA L20Z,531,81559,0,34,77.11
2026-09-15T12:42:36.678620Z,3,NVIDIA L20Z,4,81559,0,32,73.30
2026-09-15T12:42:36.678620Z,4,NVIDIA L20Z,67584,81559,0,33,124.15
2026-09-15T12:42:36.678620Z,5,NVIDIA L20Z,67710,81559,0,38,125.92
2026-09-15T12:42:36.678620Z,6,NVIDIA L20Z,71640,81559,69,44,196.49
2026-09-15T12:42:36.678620Z,7,NVIDIA L20Z,71000,81559,82,46,178.66
2026-09-15T12:42:41.874738Z,0,NVIDIA L20Z,69202,81559,0,34,127.73
2026-09-15T12:42:41.874738Z,1,NVIDIA L20Z,69236,81559,0,32,132.53
2026-09-15T12:42:41.874738Z,2,NVIDIA L20Z,4,81559,0,33,71.31
2026-09-15T12:42:41.874738Z,3,NVIDIA L20Z,4,81559,0,32,73.35
2026-09-15T12:42:41.874738Z,4,NVIDIA L20Z,67584,81559,0,33,124.13
2026-09-15T12:42:41.874738Z,5,NVIDIA L20Z,67710,81559,0,38,125.39
2026-09-15T12:42:41.874738Z,6,NVIDIA L20Z,71640,81559,84,47,333.52
2026-09-15T12:42:41.874738Z,7,NVIDIA L20Z,71000,81559,65,49,282.02
2026-09-15T12:42:47.398291Z,0,NVIDIA L20Z,69204,81559,0,34,117.30
2026-09-15T12:42:47.398291Z,1,NVIDIA L20Z,69204,81559,0,32,117.20
2026-09-15T12:42:47.398291Z,2,NVIDIA L20Z,4,81559,0,33,71.34
2026-09-15T12:42:47.398291Z,3,NVIDIA L20Z,4,81559,0,32,73.35
2026-09-15T12:42:47.398291Z,4,NVIDIA L20Z,67584,81559,0,33,124.14
2026-09-15T12:42:47.398291Z,5,NVIDIA L20Z,67710,81559,0,38,125.99
2026-09-15T12:42:47.398291Z,6,NVIDIA L20Z,71640,81559,38,47,339.03
2026-09-15T12:42:47.398291Z,7,NVIDIA L20Z,71000,81559,84,50,348.30
2026-09-15T12:42:52.551180Z,0,NVIDIA L20Z,70160,81559,0,35,135.01
2026-09-15T12:42:52.551180Z,1,NVIDIA L20Z,69520,81559,0,32,134.78
2026-09-15T12:42:52.551180Z,2,NVIDIA L20Z,4,81559,0,33,71.24
2026-09-15T12:42:52.551180Z,3,NVIDIA L20Z,4,81559,0,32,73.35
2026-09-15T12:42:52.551180Z,4,NVIDIA L20Z,67584,81559,0,33,124.17
2026-09-15T12:42:52.551180Z,5,NVIDIA L20Z,67710,81559,0,38,125.88
2026-09-15T12:42:52.551180Z,6,NVIDIA L20Z,71640,81559,0,47,344.69
2026-09-15T12:42:52.551180Z,7,NVIDIA L20Z,71000,81559,71,49,326.08
2026-09-15T12:42:57.718579Z,0,NVIDIA L20Z,70160,81559,0,35,117.55
2026-09-15T12:42:57.718579Z,1,NVIDIA L20Z,69520,81559,0,32,117.42
2026-09-15T12:42:57.718579Z,2,NVIDIA L20Z,4,81559,0,33,71.36
2026-09-15T12:42:57.718579Z,3,NVIDIA L20Z,4,81559,0,32,73.36
2026-09-15T12:42:57.718579Z,4,NVIDIA L20Z,67584,81559,0,33,124.08
2026-09-15T12:42:57.718579Z,5,NVIDIA L20Z,67710,81559,0,38,125.90
2026-09-15T12:42:57.718579Z,6,NVIDIA L20Z,71640,81559,36,46,288.89
2026-09-15T12:42:57.718579Z,7,NVIDIA L20Z,71000,81559,19,49,262.87
2026-09-15T12:43:02.907798Z,0,NVIDIA L20Z,70710,81559,0,35,118.00
2026-09-15T12:43:02.907798Z,1,NVIDIA L20Z,70070,81559,0,33,117.50
2026-09-15T12:43:02.907798Z,2,NVIDIA L20Z,4,81559,0,33,71.31
2026-09-15T12:43:02.907798Z,3,NVIDIA L20Z,4,81559,0,32,73.33
2026-09-15T12:43:02.907798Z,4,NVIDIA L20Z,67584,81559,0,33,124.15
2026-09-15T12:43:02.907798Z,5,NVIDIA L20Z,67710,81559,0,38,125.90
2026-09-15T12:43:02.907798Z,6,NVIDIA L20Z,71640,81559,32,47,319.50
2026-09-15T12:43:02.907798Z,7,NVIDIA L20Z,71000,81559,37,51,316.44
2026-09-15T12:43:08.086932Z,0,NVIDIA L20Z,70710,81559,0,35,118.03
2026-09-15T12:43:08.086932Z,1,NVIDIA L20Z,70070,81559,0,33,117.49
2026-09-15T12:43:08.086932Z,2,NVIDIA L20Z,4,81559,0,33,71.32
2026-09-15T12:43:08.086932Z,3,NVIDIA L20Z,4,81559,0,32,73.31
2026-09-15T12:43:08.086932Z,4,NVIDIA L20Z,67584,81559,0,33,124.12
2026-09-15T12:43:08.086932Z,5,NVIDIA L20Z,67710,81559,0,38,125.92
2026-09-15T12:43:08.086932Z,6,NVIDIA L20Z,71640,81559,30,45,350.83
2026-09-15T12:43:08.086932Z,7,NVIDIA L20Z,71000,81559,4,49,315.93
2026-09-15T12:43:13.233197Z,0,NVIDIA L20Z,70710,81559,0,35,118.04
2026-09-15T12:43:13.233197Z,1,NVIDIA L20Z,70070,81559,0,33,117.48
2026-09-15T12:43:13.233197Z,2,NVIDIA L20Z,4,81559,0,33,71.30
2026-09-15T12:43:13.233197Z,3,NVIDIA L20Z,4,81559,0,32,73.34
2026-09-15T12:43:13.233197Z,4,NVIDIA L20Z,67584,81559,0,33,124.09
2026-09-15T12:43:13.233197Z,5,NVIDIA L20Z,67710,81559,0,38,125.84
2026-09-15T12:43:13.233197Z,6,NVIDIA L20Z,71640,81559,24,46,276.61
2026-09-15T12:43:13.233197Z,7,NVIDIA L20Z,71000,81559,23,49,239.05
2026-09-15T12:43:18.412925Z,0,NVIDIA L20Z,70710,81559,0,35,117.68
2026-09-15T12:43:18.412925Z,1,NVIDIA L20Z,70070,81559,0,33,117.51
2026-09-15T12:43:18.412925Z,2,NVIDIA L20Z,4,81559,0,33,71.29
2026-09-15T12:43:18.412925Z,3,NVIDIA L20Z,4,81559,0,32,73.30
2026-09-15T12:43:18.412925Z,4,NVIDIA L20Z,67584,81559,0,33,124.13
2026-09-15T12:43:18.412925Z,5,NVIDIA L20Z,67710,81559,0,38,125.86
2026-09-15T12:43:18.412925Z,6,NVIDIA L20Z,71640,81559,65,48,364.84
2026-09-15T12:43:18.412925Z,7,NVIDIA L20Z,71000,81559,15,49,316.56
2026-09-15T12:43:23.639515Z,0,NVIDIA L20Z,70710,81559,0,35,117.65
2026-09-15T12:43:23.639515Z,1,NVIDIA L20Z,70070,81559,0,33,117.44
2026-09-15T12:43:23.639515Z,2,NVIDIA L20Z,4,81559,0,33,71.25
2026-09-15T12:43:23.639515Z,3,NVIDIA L20Z,4,81559,0,32,73.35
2026-09-15T12:43:23.639515Z,4,NVIDIA L20Z,67584,81559,0,33,124.13
2026-09-15T12:43:23.639515Z,5,NVIDIA L20Z,67710,81559,0,38,125.91
2026-09-15T12:43:23.639515Z,6,NVIDIA L20Z,71640,81559,82,49,369.51
2026-09-15T12:43:23.639515Z,7,NVIDIA L20Z,71000,81559,45,53,351.12
2026-09-15T12:43:28.829270Z,0,NVIDIA L20Z,70710,81559,0,35,117.70
2026-09-15T12:43:28.829270Z,1,NVIDIA L20Z,70070,81559,0,33,117.46
2026-09-15T12:43:28.829270Z,2,NVIDIA L20Z,4,81559,0,33,71.22
2026-09-15T12:43:28.829270Z,3,NVIDIA L20Z,4,81559,0,32,73.34
2026-09-15T12:43:28.829270Z,4,NVIDIA L20Z,67584,81559,0,33,124.12
2026-09-15T12:43:28.829270Z,5,NVIDIA L20Z,67710,81559,0,38,125.78
2026-09-15T12:43:28.829270Z,6,NVIDIA L20Z,71640,81559,9,48,315.30
2026-09-15T12:43:28.829270Z,7,NVIDIA L20Z,71000,81559,37,51,284.72
2026-09-15T12:43:33.987541Z,0,NVIDIA L20Z,70710,81559,0,35,116.29
2026-09-15T12:43:33.987541Z,1,NVIDIA L20Z,70070,81559,0,33,117.50
2026-09-15T12:43:33.987541Z,2,NVIDIA L20Z,4,81559,0,33,71.21
2026-09-15T12:43:33.987541Z,3,NVIDIA L20Z,4,81559,0,32,73.36
2026-09-15T12:43:33.987541Z,4,NVIDIA L20Z,67584,81559,0,33,124.05
2026-09-15T12:43:33.987541Z,5,NVIDIA L20Z,67710,81559,0,38,125.84
2026-09-15T12:43:33.987541Z,6,NVIDIA L20Z,71640,81559,79,49,365.30
2026-09-15T12:43:33.987541Z,7,NVIDIA L20Z,71000,81559,70,53,311.89
2026-09-15T12:43:39.175982Z,0,NVIDIA L20Z,70710,81559,0,35,115.79
2026-09-15T12:43:39.175982Z,1,NVIDIA L20Z,70070,81559,0,33,117.52
2026-09-15T12:43:39.175982Z,2,NVIDIA L20Z,4,81559,0,33,71.27
2026-09-15T12:43:39.175982Z,3,NVIDIA L20Z,4,81559,0,32,73.37
2026-09-15T12:43:39.175982Z,4,NVIDIA L20Z,67584,81559,0,33,124.05
2026-09-15T12:43:39.175982Z,5,NVIDIA L20Z,67710,81559,0,38,125.85
2026-09-15T12:43:39.175982Z,6,NVIDIA L20Z,71640,81559,58,49,343.61
2026-09-15T12:43:39.175982Z,7,NVIDIA L20Z,71000,81559,57,53,333.18
2026-09-15T12:43:44.328079Z,0,NVIDIA L20Z,70710,81559,0,35,116.28
2026-09-15T12:43:44.328079Z,1,NVIDIA L20Z,70070,81559,0,33,117.57
2026-09-15T12:43:44.328079Z,2,NVIDIA L20Z,4,81559,0,33,71.23
2026-09-15T12:43:44.328079Z,3,NVIDIA L20Z,4,81559,0,32,73.32
2026-09-15T12:43:44.328079Z,4,NVIDIA L20Z,67584,81559,0,33,124.12
2026-09-15T12:43:44.328079Z,5,NVIDIA L20Z,67710,81559,0,38,125.78
2026-09-15T12:43:44.328079Z,6,NVIDIA L20Z,71640,81559,1,49,313.86
2026-09-15T12:43:44.328079Z,7,NVIDIA L20Z,71000,81559,57,52,292.38
2026-09-15T12:43:49.482455Z,0,NVIDIA L20Z,70710,81559,0,36,120.53
2026-09-15T12:43:49.482455Z,1,NVIDIA L20Z,70070,81559,0,33,121.94
2026-09-15T12:43:49.482455Z,2,NVIDIA L20Z,4,81559,1,34,94.29
2026-09-15T12:43:49.482455Z,3,NVIDIA L20Z,4,81559,0,32,73.32
2026-09-15T12:43:49.482455Z,4,NVIDIA L20Z,67584,81559,0,33,124.11
2026-09-15T12:43:49.482455Z,5,NVIDIA L20Z,67710,81559,0,38,125.73
2026-09-15T12:43:49.482455Z,6,NVIDIA L20Z,71640,81559,82,50,380.05
2026-09-15T12:43:49.482455Z,7,NVIDIA L20Z,71000,81559,82,55,350.18
2026-09-15T12:43:54.635632Z,0,NVIDIA L20Z,70710,81559,0,36,120.55
2026-09-15T12:43:54.635632Z,1,NVIDIA L20Z,70070,81559,0,33,121.98
2026-09-15T12:43:54.635632Z,2,NVIDIA L20Z,4,81559,0,33,71.35
2026-09-15T12:43:54.635632Z,3,NVIDIA L20Z,4,81559,0,32,73.42
2026-09-15T12:43:54.635632Z,4,NVIDIA L20Z,67584,81559,0,33,124.12
2026-09-15T12:43:54.635632Z,5,NVIDIA L20Z,67710,81559,0,38,125.39
2026-09-15T12:43:54.635632Z,6,NVIDIA L20Z,71640,81559,82,50,340.40
2026-09-15T12:43:54.635632Z,7,NVIDIA L20Z,71000,81559,82,55,318.46
2026-09-15T12:43:59.841229Z,0,NVIDIA L20Z,70710,81559,0,36,120.54
2026-09-15T12:43:59.841229Z,1,NVIDIA L20Z,70070,81559,0,33,121.95
2026-09-15T12:43:59.841229Z,2,NVIDIA L20Z,4,81559,0,33,71.27
2026-09-15T12:43:59.841229Z,3,NVIDIA L20Z,4,81559,0,32,73.35
2026-09-15T12:43:59.841229Z,4,NVIDIA L20Z,67584,81559,0,33,124.10
2026-09-15T12:43:59.841229Z,5,NVIDIA L20Z,67710,81559,0,38,125.92
2026-09-15T12:43:59.841229Z,6,NVIDIA L20Z,71640,81559,8,50,356.60
2026-09-15T12:43:59.841229Z,7,NVIDIA L20Z,71000,81559,92,53,346.79
2026-09-15T12:44:04.988338Z,0,NVIDIA L20Z,70710,81559,0,36,120.57
2026-09-15T12:44:04.988338Z,1,NVIDIA L20Z,70070,81559,0,33,121.97
2026-09-15T12:44:04.988338Z,2,NVIDIA L20Z,4,81559,0,33,71.28
2026-09-15T12:44:04.988338Z,3,NVIDIA L20Z,4,81559,0,32,73.36
2026-09-15T12:44:04.988338Z,4,NVIDIA L20Z,67584,81559,0,33,124.13
2026-09-15T12:44:04.988338Z,5,NVIDIA L20Z,67710,81559,0,38,125.85
2026-09-15T12:44:04.988338Z,6,NVIDIA L20Z,71640,81559,82,50,324.21
2026-09-15T12:44:04.988338Z,7,NVIDIA L20Z,71000,81559,51,55,311.99
2026-09-15T12:44:10.145548Z,0,NVIDIA L20Z,70710,81559,0,36,120.57
2026-09-15T12:44:10.145548Z,1,NVIDIA L20Z,70070,81559,0,33,121.97
2026-09-15T12:44:10.145548Z,2,NVIDIA L20Z,4,81559,0,33,71.24
2026-09-15T12:44:10.145548Z,3,NVIDIA L20Z,4,81559,0,32,73.38
2026-09-15T12:44:10.145548Z,4,NVIDIA L20Z,67584,81559,0,33,124.08
2026-09-15T12:44:10.145548Z,5,NVIDIA L20Z,67710,81559,0,38,125.88
2026-09-15T12:44:10.145548Z,6,NVIDIA L20Z,71640,81559,86,49,345.48
2026-09-15T12:44:10.145548Z,7,NVIDIA L20Z,71000,81559,30,52,303.25
2026-09-15T12:44:15.292681Z,0,NVIDIA L20Z,70710,81559,0,36,120.60
2026-09-15T12:44:15.292681Z,1,NVIDIA L20Z,70070,81559,0,33,121.96
2026-09-15T12:44:15.292681Z,2,NVIDIA L20Z,4,81559,0,33,71.34
2026-09-15T12:44:15.292681Z,3,NVIDIA L20Z,4,81559,0,32,73.38
2026-09-15T12:44:15.292681Z,4,NVIDIA L20Z,67584,81559,0,34,124.13
2026-09-15T12:44:15.292681Z,5,NVIDIA L20Z,67710,81559,0,38,125.79
2026-09-15T12:44:15.292681Z,6,NVIDIA L20Z,71640,81559,87,51,367.58
2026-09-15T12:44:15.292681Z,7,NVIDIA L20Z,71000,81559,57,54,302.17
2026-09-15T12:44:20.448640Z,0,NVIDIA L20Z,70710,81559,0,36,120.62
2026-09-15T12:44:20.448640Z,1,NVIDIA L20Z,70070,81559,0,33,122.02
2026-09-15T12:44:20.448640Z,2,NVIDIA L20Z,4,81559,0,33,71.32
2026-09-15T12:44:20.448640Z,3,NVIDIA L20Z,4,81559,0,32,73.32
2026-09-15T12:44:20.448640Z,4,NVIDIA L20Z,67584,81559,0,34,124.19
2026-09-15T12:44:20.448640Z,5,NVIDIA L20Z,67710,81559,0,38,125.80
2026-09-15T12:44:20.448640Z,6,NVIDIA L20Z,71640,81559,68,49,298.35
2026-09-15T12:44:20.448640Z,7,NVIDIA L20Z,71000,81559,72,54,286.53
2026-09-15T12:44:25.662899Z,0,NVIDIA L20Z,70710,81559,0,36,120.63
2026-09-15T12:44:25.662899Z,1,NVIDIA L20Z,70070,81559,0,33,122.04
2026-09-15T12:44:25.662899Z,2,NVIDIA L20Z,4,81559,0,33,71.30
2026-09-15T12:44:25.662899Z,3,NVIDIA L20Z,4,81559,0,32,73.32
2026-09-15T12:44:25.662899Z,4,NVIDIA L20Z,67584,81559,0,34,124.14
2026-09-15T12:44:25.662899Z,5,NVIDIA L20Z,67710,81559,0,38,125.78
2026-09-15T12:44:25.662899Z,6,NVIDIA L20Z,71640,81559,85,51,395.14
2026-09-15T12:44:25.662899Z,7,NVIDIA L20Z,71000,81559,46,55,334.88
2026-09-15T12:44:30.817012Z,0,NVIDIA L20Z,70710,81559,0,36,120.64
2026-09-15T12:44:30.817012Z,1,NVIDIA L20Z,70070,81559,0,33,122.07
2026-09-15T12:44:30.817012Z,2,NVIDIA L20Z,4,81559,0,33,71.30
2026-09-15T12:44:30.817012Z,3,NVIDIA L20Z,4,81559,0,32,73.29
2026-09-15T12:44:30.817012Z,4,NVIDIA L20Z,67584,81559,0,34,124.09
2026-09-15T12:44:30.817012Z,5,NVIDIA L20Z,67710,81559,0,38,125.74
2026-09-15T12:44:30.817012Z,6,NVIDIA L20Z,71640,81559,72,50,374.19
2026-09-15T12:44:30.817012Z,7,NVIDIA L20Z,71000,81559,44,54,292.12
2026-09-15T12:44:36.178157Z,0,NVIDIA L20Z,70710,81559,0,36,120.65
2026-09-15T12:44:36.178157Z,1,NVIDIA L20Z,70070,81559,0,33,121.51
2026-09-15T12:44:36.178157Z,2,NVIDIA L20Z,4,81559,0,33,71.27
2026-09-15T12:44:36.178157Z,3,NVIDIA L20Z,4,81559,0,32,73.32
2026-09-15T12:44:36.178157Z,4,NVIDIA L20Z,67584,81559,0,34,124.21
2026-09-15T12:44:36.178157Z,5,NVIDIA L20Z,67710,81559,0,38,125.85
2026-09-15T12:44:36.178157Z,6,NVIDIA L20Z,71640,81559,77,50,315.56
2026-09-15T12:44:36.178157Z,7,NVIDIA L20Z,71000,81559,23,54,280.77
2026-09-15T12:44:41.440553Z,0,NVIDIA L20Z,70710,81559,0,36,120.65
2026-09-15T12:44:41.440553Z,1,NVIDIA L20Z,70070,81559,0,33,122.05
2026-09-15T12:44:41.440553Z,2,NVIDIA L20Z,4,81559,0,33,71.35
2026-09-15T12:44:41.440553Z,3,NVIDIA L20Z,4,81559,0,32,75.98
2026-09-15T12:44:41.440553Z,4,NVIDIA L20Z,67584,81559,0,34,124.19
2026-09-15T12:44:41.440553Z,5,NVIDIA L20Z,67710,81559,0,38,125.60
2026-09-15T12:44:41.440553Z,6,NVIDIA L20Z,71640,81559,47,51,380.29
2026-09-15T12:44:41.440553Z,7,NVIDIA L20Z,71000,81559,83,55,379.32
2026-09-15T12:44:46.861660Z,0,NVIDIA L20Z,70710,81559,0,36,120.66
2026-09-15T12:44:46.861660Z,1,NVIDIA L20Z,70070,81559,0,33,122.06
2026-09-15T12:44:46.861660Z,2,NVIDIA L20Z,4,81559,0,33,71.33
2026-09-15T12:44:46.861660Z,3,NVIDIA L20Z,4,81559,0,32,73.43
2026-09-15T12:44:46.861660Z,4,NVIDIA L20Z,67584,81559,0,34,124.11
2026-09-15T12:44:46.861660Z,5,NVIDIA L20Z,67710,81559,0,38,125.88
2026-09-15T12:44:46.861660Z,6,NVIDIA L20Z,71640,81559,40,48,290.08
2026-09-15T12:44:46.861660Z,7,NVIDIA L20Z,71000,81559,36,52,251.46
2026-09-15T12:44:52.014386Z,0,NVIDIA L20Z,70710,81559,0,36,120.75
2026-09-15T12:44:52.014386Z,1,NVIDIA L20Z,70070,81559,0,33,122.07
2026-09-15T12:44:52.014386Z,2,NVIDIA L20Z,4,81559,0,33,71.34
2026-09-15T12:44:52.014386Z,3,NVIDIA L20Z,4,81559,0,32,73.40
2026-09-15T12:44:52.014386Z,4,NVIDIA L20Z,67584,81559,0,33,124.10
2026-09-15T12:44:52.014386Z,5,NVIDIA L20Z,67710,81559,0,38,125.82
2026-09-15T12:44:52.014386Z,6,NVIDIA L20Z,71640,81559,51,49,292.50
2026-09-15T12:44:52.014386Z,7,NVIDIA L20Z,71000,81559,57,55,281.67
2026-09-15T12:44:57.168886Z,0,NVIDIA L20Z,70710,81559,0,36,120.73
2026-09-15T12:44:57.168886Z,1,NVIDIA L20Z,70070,81559,0,33,121.25
2026-09-15T12:44:57.168886Z,2,NVIDIA L20Z,4,81559,0,33,71.38
2026-09-15T12:44:57.168886Z,3,NVIDIA L20Z,4,81559,0,32,73.41
2026-09-15T12:44:57.168886Z,4,NVIDIA L20Z,67584,81559,0,34,124.04
2026-09-15T12:44:57.168886Z,5,NVIDIA L20Z,67710,81559,0,38,125.77
2026-09-15T12:44:57.168886Z,6,NVIDIA L20Z,71640,81559,37,49,311.75
2026-09-15T12:44:57.168886Z,7,NVIDIA L20Z,71000,81559,20,54,275.42
2026-09-15T12:45:02.469697Z,0,NVIDIA L20Z,70710,81559,0,36,120.34
2026-09-15T12:45:02.469697Z,1,NVIDIA L20Z,70070,81559,0,33,121.29
2026-09-15T12:45:02.469697Z,2,NVIDIA L20Z,4,81559,0,34,115.82
2026-09-15T12:45:02.469697Z,3,NVIDIA L20Z,531,81559,3,33,86.57
2026-09-15T12:45:02.469697Z,4,NVIDIA L20Z,67584,81559,0,34,124.06
2026-09-15T12:45:02.469697Z,5,NVIDIA L20Z,67710,81559,0,38,125.81
2026-09-15T12:45:02.469697Z,6,NVIDIA L20Z,71640,81559,47,48,357.55
2026-09-15T12:45:02.469697Z,7,NVIDIA L20Z,71000,81559,66,54,305.65
2026-09-15T12:45:07.752841Z,0,NVIDIA L20Z,70710,81559,0,36,120.31
2026-09-15T12:45:07.752841Z,1,NVIDIA L20Z,70070,81559,0,33,121.24
2026-09-15T12:45:07.752841Z,2,NVIDIA L20Z,4,81559,0,34,71.36
2026-09-15T12:45:07.752841Z,3,NVIDIA L20Z,4,81559,0,32,73.45
2026-09-15T12:45:07.752841Z,4,NVIDIA L20Z,67584,81559,0,34,124.15
2026-09-15T12:45:07.752841Z,5,NVIDIA L20Z,67710,81559,0,38,125.79
2026-09-15T12:45:07.752841Z,6,NVIDIA L20Z,71640,81559,57,50,286.85
2026-09-15T12:45:07.752841Z,7,NVIDIA L20Z,71000,81559,35,53,252.38
2026-09-15T12:45:13.051283Z,0,NVIDIA L20Z,70710,81559,0,36,120.33
2026-09-15T12:45:13.051283Z,1,NVIDIA L20Z,70070,81559,0,33,121.23
2026-09-15T12:45:13.051283Z,2,NVIDIA L20Z,4,81559,0,33,71.32
2026-09-15T12:45:13.051283Z,3,NVIDIA L20Z,4,81559,0,32,73.38
2026-09-15T12:45:13.051283Z,4,NVIDIA L20Z,67584,81559,0,34,124.19
2026-09-15T12:45:13.051283Z,5,NVIDIA L20Z,67710,81559,0,38,125.75
2026-09-15T12:45:13.051283Z,6,NVIDIA L20Z,71640,81559,81,50,362.62
2026-09-15T12:45:13.051283Z,7,NVIDIA L20Z,71000,81559,62,54,336.92
2026-09-15T12:45:18.200397Z,0,NVIDIA L20Z,70710,81559,0,36,120.24
2026-09-15T12:45:18.200397Z,1,NVIDIA L20Z,70070,81559,0,33,121.22
2026-09-15T12:45:18.200397Z,2,NVIDIA L20Z,4,81559,0,33,71.28
2026-09-15T12:45:18.200397Z,3,NVIDIA L20Z,4,81559,0,32,73.41
2026-09-15T12:45:18.200397Z,4,NVIDIA L20Z,67584,81559,0,34,124.17
2026-09-15T12:45:18.200397Z,5,NVIDIA L20Z,67710,81559,0,38,125.87
2026-09-15T12:45:18.200397Z,6,NVIDIA L20Z,71640,81559,81,49,326.95
2026-09-15T12:45:18.200397Z,7,NVIDIA L20Z,71000,81559,81,54,317.57
2026-09-15T12:45:23.353796Z,0,NVIDIA L20Z,70710,81559,0,36,120.26
2026-09-15T12:45:23.353796Z,1,NVIDIA L20Z,70070,81559,0,33,121.21
2026-09-15T12:45:23.353796Z,2,NVIDIA L20Z,4,81559,0,33,71.30
2026-09-15T12:45:23.353796Z,3,NVIDIA L20Z,4,81559,0,32,73.42
2026-09-15T12:45:23.353796Z,4,NVIDIA L20Z,67584,81559,0,34,124.19
2026-09-15T12:45:23.353796Z,5,NVIDIA L20Z,67710,81559,0,38,125.74
2026-09-15T12:45:23.353796Z,6,NVIDIA L20Z,71640,81559,83,50,323.23
2026-09-15T12:45:23.353796Z,7,NVIDIA L20Z,71002,81559,34,55,276.07
2026-09-15T12:45:28.505883Z,0,NVIDIA L20Z,70710,81559,0,36,120.54
2026-09-15T12:45:28.505883Z,1,NVIDIA L20Z,70070,81559,0,33,121.20
2026-09-15T12:45:28.505883Z,2,NVIDIA L20Z,4,81559,0,33,71.30
2026-09-15T12:45:28.505883Z,3,NVIDIA L20Z,4,81559,0,32,73.40
2026-09-15T12:45:28.505883Z,4,NVIDIA L20Z,67584,81559,0,34,124.18
2026-09-15T12:45:28.505883Z,5,NVIDIA L20Z,67710,81559,0,38,125.79
2026-09-15T12:45:28.505883Z,6,NVIDIA L20Z,71642,81559,27,49,360.91
2026-09-15T12:45:28.505883Z,7,NVIDIA L20Z,71002,81559,1,52,290.28
2026-09-15T12:45:33.680201Z,0,NVIDIA L20Z,70710,81559,0,36,120.27
2026-09-15T12:45:33.680201Z,1,NVIDIA L20Z,70070,81559,0,33,121.19
2026-09-15T12:45:33.680201Z,2,NVIDIA L20Z,4,81559,0,33,71.34
2026-09-15T12:45:33.680201Z,3,NVIDIA L20Z,4,81559,0,32,73.39
2026-09-15T12:45:33.680201Z,4,NVIDIA L20Z,67584,81559,0,34,124.15
2026-09-15T12:45:33.680201Z,5,NVIDIA L20Z,67710,81559,0,38,125.71
2026-09-15T12:45:33.680201Z,6,NVIDIA L20Z,71642,81559,83,51,378.25
2026-09-15T12:45:33.680201Z,7,NVIDIA L20Z,71002,81559,83,56,336.61
2026-09-15T12:45:38.830158Z,0,NVIDIA L20Z,70710,81559,0,36,119.28
2026-09-15T12:45:38.830158Z,1,NVIDIA L20Z,70070,81559,0,33,121.25
2026-09-15T12:45:38.830158Z,2,NVIDIA L20Z,4,81559,0,33,71.34
2026-09-15T12:45:38.830158Z,3,NVIDIA L20Z,4,81559,0,32,73.34
2026-09-15T12:45:38.830158Z,4,NVIDIA L20Z,67584,81559,0,34,124.18
2026-09-15T12:45:38.830158Z,5,NVIDIA L20Z,67710,81559,0,38,125.87
2026-09-15T12:45:38.830158Z,6,NVIDIA L20Z,71642,81559,86,51,344.51
2026-09-15T12:45:38.830158Z,7,NVIDIA L20Z,71002,81559,61,53,267.80
2026-09-15T12:45:43.991578Z,0,NVIDIA L20Z,70710,81559,0,36,120.31
2026-09-15T12:45:43.991578Z,1,NVIDIA L20Z,70070,81559,0,33,121.31
2026-09-15T12:45:43.991578Z,2,NVIDIA L20Z,4,81559,0,35,124.72
2026-09-15T12:45:43.991578Z,3,NVIDIA L20Z,4,81559,0,32,73.39
2026-09-15T12:45:43.991578Z,4,NVIDIA L20Z,67584,81559,0,34,124.12
2026-09-15T12:45:43.991578Z,5,NVIDIA L20Z,67710,81559,0,38,125.77
2026-09-15T12:45:43.991578Z,6,NVIDIA L20Z,71642,81559,31,48,289.84
2026-09-15T12:45:43.991578Z,7,NVIDIA L20Z,71002,81559,22,53,295.73
2026-09-15T12:45:49.322534Z,0,NVIDIA L20Z,70712,81559,92,38,153.99
2026-09-15T12:45:49.322534Z,1,NVIDIA L20Z,70072,81559,16,36,192.41
2026-09-15T12:45:49.322534Z,2,NVIDIA L20Z,4,81559,0,34,71.41
2026-09-15T12:45:49.322534Z,3,NVIDIA L20Z,4,81559,0,32,73.39
2026-09-15T12:45:49.322534Z,4,NVIDIA L20Z,67584,81559,0,34,124.11
2026-09-15T12:45:49.322534Z,5,NVIDIA L20Z,67710,81559,0,38,125.83
2026-09-15T12:45:49.322534Z,6,NVIDIA L20Z,71642,81559,77,51,382.49
2026-09-15T12:45:49.322534Z,7,NVIDIA L20Z,71002,81559,44,55,333.59
2026-09-15T12:45:54.539892Z,0,NVIDIA L20Z,70712,81559,0,36,117.42
2026-09-15T12:45:54.539892Z,1,NVIDIA L20Z,70072,81559,0,33,117.29
2026-09-15T12:45:54.539892Z,2,NVIDIA L20Z,4,81559,0,34,71.39
