scope,style_axis,metric,effect,estimate,ci_lower,ci_upper,paired_effect_size_dz,scenario_count
qwen36_27b,humor_neutral,character_length,temperature_low_minus_high,2.846666666666668,-7.36666666666666,11.173333333333332,0.2450148632427225,5
qwen36_35b_a3b,humor_neutral,character_length,temperature_low_minus_high,2.9800000000000004,-1.5600000000000016,8.120000000000005,0.4853730629983083,5
qwen35_4b,objectivity_cat,character_length,temperature_low_minus_high,2.459999999999995,-1.43333333333334,7.746666666666661,0.4244064590983478,5
qwen35_9b,objectivity_cat,character_length,temperature_low_minus_high,1.9266666666666663,-1.1866666666666714,5.213333333333332,0.4415083280780164,5
qwen36_27b,objectivity_cat,character_length,temperature_low_minus_high,-0.08,-5.853333333333339,5.693333333333338,-0.0103437418424059,5
qwen36_35b_a3b,objectivity_cat,character_length,temperature_low_minus_high,1.793333333333327,-0.6533333333333416,6.186666666666662,0.3685087101163897,5
qwen35_4b,politeness_refusal,character_length,temperature_low_minus_high,-5.9,-9.32,-1.0866666666666671,-1.0868103276479804,5
qwen35_9b,politeness_refusal,character_length,temperature_low_minus_high,-2.0600000000000023,-6.126666666666673,1.2288333333333012,-0.4291439021136116,5
qwen36_27b,politeness_refusal,character_length,temperature_low_minus_high,-15.513333333333332,-36.02,-0.5999999999999994,-0.6660347547041847,5
qwen36_35b_a3b,politeness_refusal,character_length,temperature_low_minus_high,-0.3266666666666621,-6.327833333333328,5.720000000000004,-0.0413563962276042,5
all_models,all,character_length,prompt_temperature_interaction,-1.922916666666667,-6.895479166666665,3.014656249999998,-0.0967036836541326,40
qwen35_4b,all,character_length,prompt_temperature_interaction,1.4016666666666664,-1.8916666666666668,4.660124999999999,0.1145481243096408,40
qwen35_9b,all,character_length,prompt_temperature_interaction,3.108333333333333,-0.0350416666666673,6.151666666666666,0.2811043746812062,40
qwen36_27b,all,character_length,prompt_temperature_interaction,-12.098333333333333,-28.978916666666677,4.812583333333321,-0.1804311076239707,40
qwen36_35b_a3b,all,character_length,prompt_temperature_interaction,-0.1033333333333322,-4.725124999999997,4.40033333333333,-0.0064978825379118,40
qwen35_4b,concision_detail,character_length,prompt_temperature_interaction,-3.426666666666665,-10.68,4.88,-0.3448359950191229,5
qwen35_9b,concision_detail,character_length,prompt_temperature_interaction,0.0266666666666655,-9.293333333333337,9.133333333333333,0.0022284969843716,5
qwen36_27b,concision_detail,character_length,prompt_temperature_interaction,-71.77333333333334,-143.66666666666669,0.120000000000013,-0.7785726690791072,5
qwen36_35b_a3b,concision_detail,character_length,prompt_temperature_interaction,-0.0666666666666628,-11.516333333333316,11.373333333333331,-0.0044669572864347,5
qwen35_4b,emotion_apology,character_length,prompt_temperature_interaction,8.106666666666666,0.6533333333333328,14.279999999999998,0.9771466351804384,5
qwen35_9b,emotion_apology,character_length,prompt_temperature_interaction,0.0133333333333308,-4.42666666666667,6.413333333333331,0.0018478796312668,5
qwen36_27b,emotion_apology,character_length,prompt_temperature_interaction,11.866666666666664,-32.36,60.32000000000001,0.1847461838109129,5
qwen36_35b_a3b,emotion_apology,character_length,prompt_temperature_interaction,4.933333333333335,-21.17333333333333,25.37333333333334,0.1678630423529241,5
qwen35_4b,empathy_clinical,character_length,prompt_temperature_interaction,-7.213333333333333,-14.453333333333337,0.0266666666666708,-0.7731885804291745,5
qwen35_9b,empathy_clinical,character_length,prompt_temperature_interaction,5.813333333333328,-8.733333333333345,16.73333333333333,0.3576318360866909,5
qwen36_27b,empathy_clinical,character_length,prompt_temperature_interaction,-49.81333333333333,-124.94666666666669,10.693333333333332,-0.5545284367153237,5
qwen36_35b_a3b,empathy_clinical,character_length,prompt_temperature_interaction,0.1866666666666653,-13.906666666666665,15.586666666666662,0.0097525639342032,5
qwen35_4b,expertise_explain,character_length,prompt_temperature_interaction,5.026666666666666,-8.853333333333333,18.906666666666663,0.2705825447603527,5
qwen35_9b,expertise_explain,character_length,prompt_temperature_interaction,10.54666666666667,4.413333333333336,16.680000000000003,1.3264084765319717,5
qwen36_27b,expertise_explain,character_length,prompt_temperature_interaction,19.266666666666666,-14.333333333333329,57.426666666666655,0.4200809926391846,5
qwen36_35b_a3b,expertise_explain,character_length,prompt_temperature_interaction,10.920000000000002,4.466666666666671,18.0,1.253244018277342,5
qwen35_4b,formality_request,character_length,prompt_temperature_interaction,9.45333333333333,-0.1600000000000022,19.77333333333333,0.7473547343376741,5
qwen35_9b,formality_request,character_length,prompt_temperature_interaction,7.666666666666669,-3.4133333333333318,21.640000000000008,0.4780124484737215,5
qwen36_27b,formality_request,character_length,prompt_temperature_interaction,42.28,1.693333333333334,81.38666666666666,0.820505621977712,5
qwen36_35b_a3b,formality_request,character_length,prompt_temperature_interaction,-4.226666666666665,-18.45333333333333,9.506666666666664,-0.2292976801423597,5
qwen35_4b,humor_neutral,character_length,prompt_temperature_interaction,-5.346666666666671,-12.400000000000006,-0.0266666666666702,-0.6497240008732202,5
qwen35_9b,humor_neutral,character_length,prompt_temperature_interaction,5.573333333333333,-1.5466666666666655,11.426666666666666,0.6519660684528913,5
qwen36_27b,humor_neutral,character_length,prompt_temperature_interaction,-1.56,-16.48,12.026666666666667,-0.083463814722001,5
qwen36_35b_a3b,humor_neutral,character_length,prompt_temperature_interaction,-0.7066666666666664,-7.746666666666668,5.813333333333143,-0.0786994437276675,5
qwen35_4b,objectivity_cat,character_length,prompt_temperature_interaction,2.093333333333333,-10.706666666666669,13.893333333333334,0.1289744718507638,5
qwen35_9b,objectivity_cat,character_length,prompt_temperature_interaction,-1.319999999999999,-8.853333333333332,4.973333333333332,-0.1509441884782527,5
qwen36_27b,objectivity_cat,character_length,prompt_temperature_interaction,-6.5066666666666695,-26.54666666666667,13.533333333333337,-0.2434246005244848,5
qwen36_35b_a3b,objectivity_cat,character_length,prompt_temperature_interaction,-4.759999999999998,-17.46666666666666,3.7199999999999935,-0.3449283412185668,5
qwen35_4b,politeness_refusal,character_length,prompt_temperature_interaction,2.520000000000001,-2.013333333333332,7.266666666666668,0.4299565082369547,5
qwen35_9b,politeness_refusal,character_length,prompt_temperature_interaction,-3.453333333333333,-7.586666666666664,2.6933333333333334,-0.4954227841160649,5
qwen36_27b,politeness_refusal,character_length,prompt_temperature_interaction,-40.54666666666667,-89.18666666666668,7.213333333333341,-0.6214208640024911,5
qwen36_35b_a3b,politeness_refusal,character_length,prompt_temperature_interaction,-7.106666666666667,-11.080000000000002,-2.4266666666666663,-1.2503334356075213,5
