model_id,encoder_id,method,statistic,estimate,ci_lower,ci_upper,scenario_count,incremental_cost,mean_llm_judge_latency_seconds,total_llm_judge_output_tokens_all_models,human_style_correlation,human_style_mae,human_validation_status
qwen36_27b,fixed_qwen36_35b_scalar_judge,llm_scalar_judge,mae,0.27453958333333334,0.2683859722222222,0.2810813888888889,320,one fixed-judge request per generated text,2.93183180925,1668699,,,external_pending
qwen36_27b,fixed_qwen36_35b_scalar_judge,llm_scalar_judge,median_absolute_error,0.27363194444444444,0.2665659722222222,0.2808578993055556,320,one fixed-judge request per generated text,2.93183180925,1668699,,,external_pending
qwen36_27b,fixed_qwen36_35b_scalar_judge,llm_scalar_judge,spearman,0.6949302515807216,0.660140834381948,0.727380830726789,320,one fixed-judge request per generated text,2.93183180925,1668699,,,external_pending
qwen36_27b,fixed_qwen36_35b_scalar_judge,llm_scalar_judge,pearson,0.6820455952779009,0.647998548659722,0.7145964345118886,320,one fixed-judge request per generated text,2.93183180925,1668699,,,external_pending
qwen36_27b,fixed_qwen36_35b_scalar_judge,llm_scalar_judge,calibration_slope,0.6587062499999999,0.6163124999999999,0.7011881249999998,320,one fixed-judge request per generated text,2.93183180925,1668699,,,external_pending
qwen36_27b,fixed_qwen36_35b_scalar_judge,llm_scalar_judge,calibration_intercept,0.24041562500000008,0.21311869791666668,0.2682064583333334,320,one fixed-judge request per generated text,2.93183180925,1668699,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,constant_0.5,mae,0.19999999999999998,0.2,0.2,320,deterministic local computation,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,constant_0.5,median_absolute_error,0.16666666666666669,0.16666666666666663,0.16666666666666663,320,deterministic local computation,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,constant_0.5,spearman,,,,320,deterministic local computation,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,constant_0.5,pearson,,,,320,deterministic local computation,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,constant_0.5,calibration_slope,3.2878958044297755e-17,3.287895804429775e-17,3.287895804429775e-17,320,deterministic local computation,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,constant_0.5,calibration_intercept,0.5,0.5,0.5,320,deterministic local computation,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,endpoint_distance_ratio,mae,0.17985999244666798,0.17767497286265566,0.18197772964789524,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,endpoint_distance_ratio,median_absolute_error,0.1604251737471412,0.15671196614116237,0.1642628710401174,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,endpoint_distance_ratio,spearman,0.641875,0.6068749999999998,0.6765703125,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,endpoint_distance_ratio,pearson,0.6608462399799293,0.6281409864835754,0.6925477450879184,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,endpoint_distance_ratio,calibration_slope,0.1537664730855878,0.1442623455411028,0.1634075346409618,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,endpoint_distance_ratio,calibration_intercept,0.42987236638648996,0.42354842941467186,0.43610020337152844,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,isotonic_grouped_cv,mae,0.1768398110835983,0.17415505954586086,0.17939284160100363,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,isotonic_grouped_cv,median_absolute_error,0.15973284843734753,0.15518914767279002,0.16428450653262774,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,isotonic_grouped_cv,spearman,0.6487811691279275,0.6139311653694514,0.6829269090112954,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,isotonic_grouped_cv,pearson,0.6596809101003034,0.6262479242669079,0.6919919809190458,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,isotonic_grouped_cv,calibration_slope,0.18719747250436955,0.17591901988711042,0.19862862495193542,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,isotonic_grouped_cv,calibration_intercept,0.40574161455451063,0.39859666320521253,0.4130047292250161,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,length_only_grouped_cv,mae,0.20058294566903215,0.2003441112903996,0.20088492163527477,320,deterministic local computation,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,length_only_grouped_cv,median_absolute_error,0.1685653739460738,0.16807374122967167,0.16910589913187313,320,deterministic local computation,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,length_only_grouped_cv,spearman,0.07624999999999998,0.019999999999999997,0.13187499999999996,320,deterministic local computation,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,length_only_grouped_cv,pearson,0.06388919144292012,0.007402411105073046,0.12017539925045431,320,deterministic local computation,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,length_only_grouped_cv,calibration_slope,0.0015686597274240008,-0.0004335690027496018,0.004727989378561209,320,deterministic local computation,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,length_only_grouped_cv,calibration_intercept,0.49943713466911843,0.4983048475606516,0.5003471195070737,320,deterministic local computation,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,raw_projection,mae,0.1895093792013482,0.18504503256628774,0.19400683470621738,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,raw_projection,median_absolute_error,0.17302153294761416,0.16781391325103687,0.17852426383560338,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,raw_projection,spearman,0.6603124999999999,0.6268749999999998,0.6931249999999999,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,raw_projection,pearson,0.6670535158536616,0.6346144431735754,0.6992179010132297,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,raw_projection,calibration_slope,0.3858073258555227,0.36238922310286814,0.40916686934748997,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,multilingual_e5_large_instruct,raw_projection,calibration_intercept,0.31932253935877936,0.3034849791839207,0.3345925169966076,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,constant_0.5,mae,0.19999999999999998,0.2,0.2,320,deterministic local computation,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,constant_0.5,median_absolute_error,0.16666666666666669,0.16666666666666663,0.16666666666666663,320,deterministic local computation,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,constant_0.5,spearman,,,,320,deterministic local computation,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,constant_0.5,pearson,,,,320,deterministic local computation,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,constant_0.5,calibration_slope,3.2878958044297755e-17,3.287895804429775e-17,3.287895804429775e-17,320,deterministic local computation,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,constant_0.5,calibration_intercept,0.5,0.5,0.5,320,deterministic local computation,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,endpoint_distance_ratio,mae,0.17942186885803132,0.1774544313848787,0.18142957879153093,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,endpoint_distance_ratio,median_absolute_error,0.16004543115875994,0.15598151922901735,0.16421843345322873,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,endpoint_distance_ratio,spearman,0.6553124999999997,0.6215624999999999,0.6874999999999999,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,endpoint_distance_ratio,pearson,0.6748879640385572,0.641663456046186,0.7065126209630038,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,endpoint_distance_ratio,calibration_slope,0.1519555191639228,0.14295598212021507,0.16114707146233032,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,endpoint_distance_ratio,calibration_intercept,0.42763995203751237,0.42183078308714883,0.43344021342559313,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,isotonic_grouped_cv,mae,0.1769258512726623,0.1743983890476925,0.17952051436945982,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,isotonic_grouped_cv,median_absolute_error,0.16063595869820393,0.1560286501042656,0.165226719672445,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,isotonic_grouped_cv,spearman,0.6648093776224481,0.6305438703572074,0.6980083049507657,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,isotonic_grouped_cv,pearson,0.6756668357301381,0.6429226886891704,0.7075978972615262,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,isotonic_grouped_cv,calibration_slope,0.19399554001310154,0.18226710610905658,0.205865537764517,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,isotonic_grouped_cv,calibration_intercept,0.40253357203253043,0.39497448201603375,0.4100616772992611,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,length_only_grouped_cv,mae,0.20058294566903215,0.20034251940960873,0.20086859323406345,320,deterministic local computation,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,length_only_grouped_cv,median_absolute_error,0.1685653739460738,0.16807791499655683,0.16913872717976566,320,deterministic local computation,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,length_only_grouped_cv,spearman,0.07624999999999998,0.020625,0.13281249999999997,320,deterministic local computation,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,length_only_grouped_cv,pearson,0.06388919144292012,0.006731679905541158,0.1196984512406636,320,deterministic local computation,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,length_only_grouped_cv,calibration_slope,0.0015686597274240008,-0.0004413962798785268,0.004704591687007131,320,deterministic local computation,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,length_only_grouped_cv,calibration_intercept,0.49943713466911843,0.4982851992941798,0.500332867173296,320,deterministic local computation,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,raw_projection,mae,0.1885392626725611,0.1842599706975299,0.1929324571028743,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,raw_projection,median_absolute_error,0.16948561653331046,0.16431308072917206,0.1748863640706994,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,raw_projection,spearman,0.6712499999999999,0.6371874999999999,0.7046874999999999,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,raw_projection,pearson,0.6798484816363235,0.647003911971669,0.7121173691837699,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,raw_projection,calibration_slope,0.3947350364424526,0.3712170036757593,0.41760974871126716,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_27b,text2vec_base_chinese,raw_projection,calibration_intercept,0.3085619953042484,0.2932189721339179,0.32391406232146536,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,constant_0.5,mae,0.19999999999999998,0.2,0.2,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,bge_m3,constant_0.5,median_absolute_error,0.16666666666666669,0.16666666666666663,0.16666666666666663,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,bge_m3,constant_0.5,spearman,,,,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,bge_m3,constant_0.5,pearson,,,,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,bge_m3,constant_0.5,calibration_slope,3.2878958044297755e-17,3.287895804429775e-17,3.287895804429775e-17,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,bge_m3,constant_0.5,calibration_intercept,0.5,0.5,0.5,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,bge_m3,endpoint_distance_ratio,mae,0.18434170616067846,0.18278568673308257,0.1858899763470142,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,endpoint_distance_ratio,median_absolute_error,0.17475256194464503,0.17218744310899647,0.17734275485420006,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,endpoint_distance_ratio,spearman,0.7190624999999999,0.6853125,0.7518828124999999,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,endpoint_distance_ratio,pearson,0.7369824323265328,0.7046266029783422,0.7676674412613763,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,endpoint_distance_ratio,calibration_slope,0.12609136325135015,0.11854974672990552,0.1338296888461519,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,endpoint_distance_ratio,calibration_intercept,0.43247134323572756,0.42714758234159284,0.4377067275388402,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,isotonic_grouped_cv,mae,0.17616073219341902,0.1736910764526206,0.1787464440450008,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,isotonic_grouped_cv,median_absolute_error,0.17149235075396482,0.16759349014449454,0.1753303051409492,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,isotonic_grouped_cv,spearman,0.7176420655854112,0.683418040122046,0.7505844327109766,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,isotonic_grouped_cv,pearson,0.7400566789696177,0.7080511360318248,0.7700479488880297,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,isotonic_grouped_cv,calibration_slope,0.21576951415295814,0.20390325558414782,0.22779931034958562,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,isotonic_grouped_cv,calibration_intercept,0.39228879125024846,0.38363844176415435,0.4010268483832656,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,length_only_grouped_cv,mae,0.2014799733018901,0.20109630127025255,0.20187582578228747,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,bge_m3,length_only_grouped_cv,median_absolute_error,0.17112691398906926,0.1701528999036563,0.17221540308959454,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,bge_m3,length_only_grouped_cv,spearman,0.09218749999999999,0.03656249999999999,0.1484453124999999,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,bge_m3,length_only_grouped_cv,pearson,0.07803837781320115,0.02182870484291254,0.1325351745240181,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,bge_m3,length_only_grouped_cv,calibration_slope,0.001311993786774998,-0.0002299262238245804,0.00290578798028921,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,bge_m3,length_only_grouped_cv,calibration_intercept,0.4994427617619549,0.4984103836315766,0.5004797406918859,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,bge_m3,raw_projection,mae,0.1781969512556854,0.17428596780002523,0.18223190883887094,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,raw_projection,median_absolute_error,0.16572186307760198,0.1609162736914551,0.17040169542644487,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,raw_projection,spearman,0.7265624999999998,0.6934374999999998,0.7578125,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,raw_projection,pearson,0.7447177724872522,0.7142488939912489,0.7736981551612927,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,raw_projection,calibration_slope,0.3562130460878587,0.33697253062403926,0.37567414517054337,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,bge_m3,raw_projection,calibration_intercept,0.30982935339749057,0.29588793975901173,0.32335131277722107,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,fixed_qwen36_35b_scalar_judge,llm_scalar_judge,mae,0.25549999999999995,0.2490830729166666,0.26203142361111104,320,one fixed-judge request per generated text,2.93183180925,1668699,,,external_pending
qwen36_35b_a3b,fixed_qwen36_35b_scalar_judge,llm_scalar_judge,median_absolute_error,0.25711805555555556,0.24920095486111116,0.26498263888888884,320,one fixed-judge request per generated text,2.93183180925,1668699,,,external_pending
qwen36_35b_a3b,fixed_qwen36_35b_scalar_judge,llm_scalar_judge,spearman,0.7713058439739704,0.7448269016656506,0.7972313264463304,320,one fixed-judge request per generated text,2.93183180925,1668699,,,external_pending
qwen36_35b_a3b,fixed_qwen36_35b_scalar_judge,llm_scalar_judge,pearson,0.7602869715001624,0.7356009807564866,0.7838246608211454,320,one fixed-judge request per generated text,2.93183180925,1668699,,,external_pending
qwen36_35b_a3b,fixed_qwen36_35b_scalar_judge,llm_scalar_judge,calibration_slope,0.7368437499999999,0.7005609374999998,0.77275078125,320,one fixed-judge request per generated text,2.93183180925,1668699,,,external_pending
qwen36_35b_a3b,fixed_qwen36_35b_scalar_judge,llm_scalar_judge,calibration_intercept,0.21545312500000008,0.18940585937500012,0.24189739583333333,320,one fixed-judge request per generated text,2.93183180925,1668699,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,constant_0.5,mae,0.19999999999999998,0.2,0.2,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,constant_0.5,median_absolute_error,0.16666666666666669,0.16666666666666663,0.16666666666666663,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,constant_0.5,spearman,,,,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,constant_0.5,pearson,,,,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,constant_0.5,calibration_slope,3.2878958044297755e-17,3.287895804429775e-17,3.287895804429775e-17,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,constant_0.5,calibration_intercept,0.5,0.5,0.5,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,endpoint_distance_ratio,mae,0.17571479847652643,0.17392798806289175,0.17750501787005105,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,endpoint_distance_ratio,median_absolute_error,0.16917616370685337,0.16613212361488106,0.1723121164072606,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,endpoint_distance_ratio,spearman,0.7581249999999999,0.73,0.7846874999999999,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,endpoint_distance_ratio,pearson,0.7713336446707881,0.7443421833434605,0.7969566335851768,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,endpoint_distance_ratio,calibration_slope,0.18243433690059763,0.1737013763344029,0.19097318944836286,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,endpoint_distance_ratio,calibration_intercept,0.4139917062684389,0.408120631776002,0.41962085025081547,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,isotonic_grouped_cv,mae,0.1685093259692701,0.16589160855440063,0.17115752447361915,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,isotonic_grouped_cv,median_absolute_error,0.16280785724980404,0.15911805803232382,0.1665153450822616,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,isotonic_grouped_cv,spearman,0.7495150655784711,0.7220288919433296,0.7767173065459833,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,isotonic_grouped_cv,pearson,0.7623784551587137,0.7358022622701181,0.788095543678024,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,isotonic_grouped_cv,calibration_slope,0.27553259938047503,0.2627350949034541,0.28824895520879357,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,isotonic_grouped_cv,calibration_intercept,0.36177996882436514,0.35307083682189805,0.3702040814428119,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,length_only_grouped_cv,mae,0.2014799733018901,0.2010959913246296,0.20187529944675792,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,length_only_grouped_cv,median_absolute_error,0.17112691398906926,0.17013824406901293,0.17220570464037396,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,length_only_grouped_cv,spearman,0.09218749999999999,0.036242187499999995,0.146875,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,length_only_grouped_cv,pearson,0.07803837781320115,0.022349491026612635,0.13205363922723387,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,length_only_grouped_cv,calibration_slope,0.001311993786774998,-0.0002686335568379068,0.0029316985686666896,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,length_only_grouped_cv,calibration_intercept,0.4994427617619549,0.4984107334387613,0.5004569188322385,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,raw_projection,mae,0.17367725650090032,0.16949114676001137,0.17789239672771517,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,raw_projection,median_absolute_error,0.1634154900320855,0.1584098398951571,0.16856778635006758,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,raw_projection,spearman,0.7559374999999998,0.7274999999999998,0.7834374999999998,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,raw_projection,pearson,0.7686197272926073,0.7427052039334281,0.793751910477464,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,raw_projection,calibration_slope,0.4677944572578225,0.4467797478211434,0.4892594682924169,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,multilingual_e5_large_instruct,raw_projection,calibration_intercept,0.2756553916916638,0.26155907589368016,0.2898829905949105,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,constant_0.5,mae,0.19999999999999998,0.2,0.2,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,constant_0.5,median_absolute_error,0.16666666666666669,0.16666666666666663,0.16666666666666663,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,constant_0.5,spearman,,,,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,constant_0.5,pearson,,,,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,constant_0.5,calibration_slope,3.2878958044297755e-17,3.287895804429775e-17,3.287895804429775e-17,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,constant_0.5,calibration_intercept,0.5,0.5,0.5,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,endpoint_distance_ratio,mae,0.1744626878273989,0.1726982860379902,0.17617586848929184,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,endpoint_distance_ratio,median_absolute_error,0.16768994598657982,0.164592856481605,0.170743313139668,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,endpoint_distance_ratio,spearman,0.7659374999999999,0.7359374999999999,0.7946875,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,endpoint_distance_ratio,pearson,0.7790730219499078,0.7501296946532312,0.8065648481645108,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,endpoint_distance_ratio,calibration_slope,0.1793519929303637,0.17109716298903604,0.18795332438848475,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,endpoint_distance_ratio,calibration_intercept,0.4138207121390048,0.40830903284803727,0.4192732775031713,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,isotonic_grouped_cv,mae,0.1633747721326103,0.16058998406231373,0.1660956916851628,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,isotonic_grouped_cv,median_absolute_error,0.15840042900319964,0.15467499182097433,0.16209169614025673,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,isotonic_grouped_cv,spearman,0.7672220285231252,0.7362987094101596,0.7974054485862021,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,isotonic_grouped_cv,pearson,0.7757686890634827,0.7469088895587076,0.802850945053245,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,isotonic_grouped_cv,calibration_slope,0.30477791385900305,0.2911972564696368,0.31852368377083656,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,isotonic_grouped_cv,calibration_intercept,0.34720722308694396,0.33832438446761776,0.356300636124699,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,length_only_grouped_cv,mae,0.2014799733018901,0.20109333383438135,0.20186709178704093,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,length_only_grouped_cv,median_absolute_error,0.17112691398906926,0.17012232348244785,0.17220813782608774,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,length_only_grouped_cv,spearman,0.09218749999999999,0.035625000000000004,0.14812499999999998,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,length_only_grouped_cv,pearson,0.07803837781320115,0.022429295827959047,0.13255466949471625,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,length_only_grouped_cv,calibration_slope,0.001311993786774998,-0.0002495467652337144,0.0029065258625011535,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,length_only_grouped_cv,calibration_intercept,0.4994427617619549,0.49841039219761074,0.5004814831250702,320,deterministic local computation,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,raw_projection,mae,0.16647974551020303,0.16240364710707267,0.17053883885549243,320,sentence-encoder inference; no LLM request,,0,,,external_pending
qwen36_35b_a3b,text2vec_base_chinese,raw_projection,median_absolute_error,0.15485334446350818,0.1500024686774776,0.15983592600912383,320,sentence-encoder inference; no LLM request,,0,,,external_pending
